Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
rh.aparc.area.table_rh_parahippocampal_area_loop_our_model.rds,rh_parahippocampal_area,MCI,0.04845121,0.19455135,0.001322802,0.387544948,0.841267029,0.726183072,0.87464336
rh.aparc.area.table_rh_parahippocampal_area_loop_our_model.rds,rh_parahippocampal_area,AD,0.001524194,0.208519749,0.079574886,0.337352868,0.885210615,0.809974996,0.910664574
rh.aparc.area.table_rh_parahippocampal_area_loop_our_model.rds,rh_parahippocampal_area,PD,0.909194912,0.004443344,-0.071906525,0.08079238,0.948676327,0.907366455,0.952318127
rh.aparc.area.table_rh_parahippocampal_area_loop_our_model.rds,rh_parahippocampal_area,CSVD,0.307338115,-0.064402468,-0.188007353,0.059234458,0.952695861,0.876292621,0.959457072
rh.aparc.area.table_rh_parahippocampal_area_loop_our_model.rds,rh_parahippocampal_area,MS,0.324100391,0.059273431,-0.058528671,0.177048745,0.918257099,0.850019862,0.936163656
rh.aparc.area.table_rh_parahippocampal_area_loop_our_model.rds,rh_parahippocampal_area,NMOSD,0.024129168,0.168205135,0.022003958,0.314289993,0.919577289,0.838601125,0.932587595
rh.aparc.area.table_rh_parsopercularis_area_loop_our_model.rds,rh_parsopercularis_area,MCI,0.663138135,0.042846558,-0.149855596,0.235496727,0.965519874,0.86172369,0.953146279
rh.aparc.area.table_rh_parsopercularis_area_loop_our_model.rds,rh_parsopercularis_area,AD,3.35E-05,0.273411096,0.14419832,0.402477899,0.875778853,0.806572727,0.906548276
rh.aparc.area.table_rh_parsopercularis_area_loop_our_model.rds,rh_parsopercularis_area,PD,0.003867305,-0.112631072,-0.189030299,-0.036210491,0.933370107,0.891499246,0.950106346
rh.aparc.area.table_rh_parsopercularis_area_loop_our_model.rds,rh_parsopercularis_area,CSVD,0.688162045,-0.025315147,-0.148902611,0.098284917,0.939113417,0.877534968,0.946724617
rh.aparc.area.table_rh_parsopercularis_area_loop_our_model.rds,rh_parsopercularis_area,MS,0.245737398,0.069780648,-0.048033825,0.187563607,0.941519699,0.872827954,0.9535119
rh.aparc.area.table_rh_parsopercularis_area_loop_our_model.rds,rh_parsopercularis_area,NMOSD,0.039482319,0.153544706,0.007391609,0.299591493,0.93228199,0.854999062,0.942764235
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,MCI,0.884093247,-0.014338502,-0.206902036,0.178326603,0.933005829,0.821757851,0.936507798
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,AD,0.002354384,0.200018634,0.0711039,0.328826113,0.88988923,0.813721927,0.920259134
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,PD,7.48E-08,-0.210138078,-0.286678163,-0.13355832,0.905021324,0.865028273,0.922377441
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,CSVD,0.982575579,0.001377501,-0.122211627,0.124965978,0.913751693,0.852639484,0.927829693
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,MS,0.168281729,0.082835,-0.034997081,0.200629679,0.934070855,0.867177415,0.946645758
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,NMOSD,0.032199487,0.159738326,0.013565398,0.30580069,0.898295689,0.82153682,0.933822698
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,MCI,0.621901176,-0.048511345,-0.241164323,0.144200469,0.916038065,0.811404954,0.934475399
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,AD,0.003659591,0.19107596,0.062191681,0.319857729,0.90974307,0.837807074,0.9259997
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,PD,1.97E-07,-0.203174241,-0.279701275,-0.126608832,0.906317636,0.866425132,0.925467326
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,CSVD,0.306407713,0.064526527,-0.059110522,0.18813147,0.940226488,0.874635136,0.951881478
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,MS,0.032354787,0.128742489,0.010828512,0.246598373,0.920878966,0.854583788,0.934262302
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,NMOSD,0.058586709,0.140996526,-0.005118519,0.287013904,0.898245961,0.81720717,0.922661236
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,MCI,0.552168828,0.058485498,-0.134245288,0.251145383,0.897813385,0.801926126,0.918931606
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,AD,0.004554812,0.186508422,0.05763921,0.315277584,0.880700578,0.809008106,0.912359466
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,PD,0.450854013,-0.029375732,-0.105726418,0.046980524,0.963066811,0.917765437,0.961853641
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,CSVD,0.760149535,0.019255459,-0.104340981,0.142842322,0.958874572,0.883188127,0.956414878
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,MS,0.049820268,0.117984625,9.26E-05,0.235823418,0.931163062,0.860013094,0.93231322
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,NMOSD,0.000267556,0.272645555,0.125989282,0.419114179,0.877419226,0.805230101,0.913217841
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,MCI,0.366690465,0.088827401,-0.103975734,0.281522917,0.916564736,0.806951908,0.931463235
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,AD,0.675106871,0.027497616,-0.101055342,0.156035818,0.930952141,0.861913906,0.942931778
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,PD,0.000264812,-0.142279263,-0.218711757,-0.065819837,0.912600172,0.865782153,0.934011308
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,CSVD,0.686386843,-0.025467337,-0.149054807,0.098132787,0.909556824,0.850863617,0.940715369
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,MS,0.950080763,-0.003762445,-0.121524513,0.114001351,0.953527555,0.88546455,0.953467045
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,NMOSD,0.417538108,0.060376984,-0.085561909,0.206273942,0.939544251,0.861118879,0.956310219
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,MCI,0.06420348,0.182410006,-0.010756088,0.375355662,0.89684725,0.7799911,0.909550084
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,AD,1.48E-15,0.53253424,0.401593269,0.663197641,0.742563523,0.666582666,0.784054295
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,PD,5.66E-08,-0.212111504,-0.288655372,-0.135527585,0.887114138,0.848796168,0.910650278
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,CSVD,0.270003118,0.069593409,-0.054050172,0.193202396,0.906923624,0.841440358,0.929693147
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,MS,0.004263393,0.172076278,0.054056633,0.290018415,0.892658445,0.825954641,0.913697859
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,NMOSD,0.004610885,0.211531827,0.065165773,0.357751793,0.888613423,0.79556828,0.926359416
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,MCI,0.314417771,0.09900483,-0.093827606,0.291717286,0.913582054,0.802128555,0.921633886
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,AD,0.31063456,0.066529967,-0.062063078,0.195087169,0.920984062,0.855953875,0.936257583
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,PD,6.09E-08,-0.211596989,-0.288139861,-0.135014151,0.895836069,0.852157225,0.911798188
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,CSVD,0.383810468,-0.054939909,-0.178538395,0.06868593,0.938720926,0.864164601,0.94068021
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,MS,0.199182585,-0.077187314,-0.194976631,0.040636876,0.930614724,0.868994495,0.947964069
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,NMOSD,0.437807533,0.057784221,-0.088150956,0.203679302,0.919859959,0.848497266,0.942922208
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,MCI,0.074607493,0.17569202,-0.017441017,0.368612665,0.883284896,0.77898291,0.903350722
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,AD,6.65E-11,0.43323061,0.303075041,0.563157875,0.803475471,0.728348422,0.843909929
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,PD,0.000478427,-0.136221164,-0.212646189,-0.059770355,0.939513138,0.898089853,0.94861239
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,CSVD,0.736273488,0.021242888,-0.102354689,0.144829938,0.968437439,0.883515864,0.960951947
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,MS,0.043030064,-0.12171556,-0.23956007,-0.003816115,0.935466805,0.869217782,0.94955487
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,NMOSD,0.085076487,0.128346251,-0.017733315,0.274336867,0.938904718,0.852554526,0.943318177
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,MCI,0.079507898,0.172791668,-0.020327426,0.365701887,0.916301527,0.807679919,0.916428117
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,AD,0.000858331,0.219319472,0.090334651,0.348186813,0.899704814,0.809854732,0.92122547
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,PD,2.66E-14,-0.298264652,-0.375009623,-0.221463662,0.876459117,0.832321518,0.904293765
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,CSVD,0.568468264,0.035973643,-0.087634118,0.159563504,0.948952785,0.879866924,0.947335018
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,MS,0.029795637,0.130719726,0.012801507,0.248578979,0.908058373,0.849170039,0.917874414
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,NMOSD,0.421736012,-0.059834063,-0.205730648,0.086104015,0.903655571,0.83058731,0.923035811
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,MCI,0.853415084,-0.018172593,-0.210819524,0.174496355,0.869588132,0.764705211,0.890477554
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,AD,3.29E-06,0.306964951,0.177587498,0.436178849,0.844102349,0.777832059,0.879070929
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,PD,4.78E-05,-0.158654211,-0.235108647,-0.082169744,0.91364349,0.875514887,0.920165641
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,CSVD,0.124472195,0.096953179,-0.026732453,0.220590575,0.930869505,0.857544402,0.944689314
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,MS,0.151823731,0.086167278,-0.031669695,0.203965376,0.941947206,0.87505161,0.943353758
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,NMOSD,0.020820452,0.172409355,0.026193624,0.318505747,0.915176527,0.835514438,0.925091028
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,MCI,0.75745828,-0.030375557,-0.223022262,0.162307876,0.888205915,0.784775206,0.909891574
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,AD,1.84E-07,0.344637761,0.215054244,0.474038232,0.842660835,0.777427836,0.866556415
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,PD,7.54E-13,-0.28066723,-0.357365425,-0.203916267,0.884647455,0.841563259,0.899578341
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,CSVD,0.880240526,-0.009502809,-0.133089938,0.114089017,0.946532595,0.864892267,0.947225812
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,MS,0.448479618,-0.045557145,-0.16332498,0.072231251,0.940804566,0.877333904,0.944602878
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,NMOSD,0.004330769,0.213031733,0.066659332,0.359257132,0.906509619,0.832514234,0.932942992
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,MCI,0.015671794,0.238515751,0.045031357,0.431712683,0.856881929,0.742019374,0.891341059
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,AD,0.000877455,0.218913358,0.0899301,0.34777937,0.879569689,0.809935066,0.911881111
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,PD,0.088182777,-0.066444444,-0.142808612,0.009932239,0.931679649,0.89392886,0.942103471
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,CSVD,0.033946254,0.133908169,0.010147455,0.257602372,0.906598724,0.839055907,0.929626769
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,MS,0.481138058,-0.04234202,-0.16010849,0.075443595,0.906477745,0.845601621,0.933765737
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,NMOSD,0.009471697,0.193637483,0.047343617,0.339797528,0.886264098,0.819559451,0.922558393
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,MCI,0.293623908,0.103361407,-0.089484321,0.296081833,0.896177852,0.795750851,0.931876338
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,AD,0.009060706,0.17151534,0.042693257,0.300245364,0.912401059,0.835502806,0.931270702
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,PD,4.70E-06,-0.178697531,-0.255182321,-0.102178945,0.903397489,0.862713554,0.917509731
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,CSVD,0.453082525,-0.047328947,-0.170923321,0.076288947,0.942388384,0.875165698,0.951949382
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,MS,0.00169807,0.189038551,0.070970008,0.307021998,0.903942071,0.842797179,0.929766331
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,NMOSD,0.281604818,0.080202965,-0.065768245,0.226118556,0.905519278,0.844455761,0.936977443
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,MCI,0.003649656,0.28738537,0.0935627,0.480862791,0.851042606,0.75698316,0.893609355
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,AD,6.40E-08,0.357531685,0.227872565,0.487001092,0.826083086,0.759330712,0.870239725
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,PD,0.029059357,-0.085071696,-0.161447537,-0.008679731,0.935725796,0.891483951,0.947955954
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,CSVD,0.363980159,0.0572693,-0.066359108,0.180869162,0.942764793,0.865802775,0.956582493
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,MS,0.341970644,0.057121286,-0.060678491,0.174895241,0.966402501,0.892895987,0.962736817
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,NMOSD,0.287641225,0.079203224,-0.066766096,0.225117657,0.89214108,0.820457779,0.915802129
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,MCI,0.028134193,-0.216561722,-0.409651344,-0.023210905,0.88982378,0.785769013,0.927297522
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,AD,0.728292733,-0.022790103,-0.151327633,0.105759725,0.916863317,0.847920937,0.930044981
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,PD,3.58E-22,-0.380594871,-0.457597274,-0.303521437,0.845304989,0.808633997,0.871141854
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,CSVD,1.24E-07,-0.335837461,-0.460213403,-0.211296486,0.864779899,0.806203224,0.894611249
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,MS,0.767079698,-0.017801125,-0.13556228,0.099968054,0.914204349,0.8509839,0.928357871
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,NMOSD,0.003922305,-0.21538511,-0.361618797,-0.069002793,0.881806993,0.803351357,0.912800563
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,MCI,0.016268464,0.237160514,0.043684725,0.430350484,0.896326781,0.79131629,0.91293122
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,AD,0.036208572,0.137567445,0.00883869,0.266222179,0.928046029,0.855557438,0.93832127
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,PD,0.684692026,-0.015819945,-0.092168998,0.060532115,0.957395933,0.921383911,0.964554103
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,CSVD,0.892550138,0.008519734,-0.115071749,0.132106952,0.953056764,0.87269737,0.951776788
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,MS,0.077039218,0.106335799,-0.011534342,0.224157941,0.942740294,0.869216885,0.947969683
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,NMOSD,9.28E-05,0.292584414,0.145818894,0.439148805,0.864529809,0.785176516,0.892717692
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,MCI,0.00129332,0.318451111,0.124383883,0.51213653,0.862065373,0.76672717,0.898885121
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,AD,2.60E-21,0.648172463,0.513942757,0.782058431,0.669064814,0.601163542,0.695491195
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,PD,1.81E-11,0.272739891,0.193182677,0.352241953,0.889878153,0.846322437,0.909638269
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,CSVD,5.68E-06,0.29213723,0.165920455,0.418205536,0.867471631,0.808367498,0.894686318
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,MS,1.70E-07,0.343707863,0.214821287,0.472413765,0.830770378,0.765573769,0.875171181
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,NMOSD,0.03918195,0.15777865,0.007824341,0.307617922,0.907947544,0.813879042,0.929742706
