clinical_feature,MRI_feature,disease,rvalue,pvalue_r
BVMT,lh_rostralanteriorcingulate_area,MS,-0.036829889,0.678598603
BVMT,lh_rostralmiddlefrontal_area,MS,0.04677756,0.598604766
BVMT,lh_superiorfrontal_area,MS,0.006375872,0.942831222
BVMT,lh_superiorparietal_area,MS,0.102993113,0.245445669
BVMT,lh_superiortemporal_area,MS,0.042157491,0.63523785
BVMT,lh_supramarginal_area,MS,0.1084193,0.221318529
BVMT,lh_temporalpole_area,MS,0.178540419,0.042930291
BVMT,lh_transversetemporal_area,MS,0.052588461,0.553926779
BVMT,rh_bankssts_area,MS,0.042029213,0.636268238
BVMT,rh_caudalanteriorcingulate_area,MS,0.054541098,0.539284403
BVMT,rh_caudalmiddlefrontal_area,MS,-0.102467267,0.247877118
BVMT,rh_cuneus_area,MS,0.22571003,0.010114228
BVMT,rh_entorhinal_area,MS,-0.097566149,0.2713412
BVMT,rh_frontalpole_area,MS,0.24145637,0.00583995
BVMT,rh_fusiform_area,MS,0.123210602,0.164198463
BVMT,rh_inferiorparietal_area,MS,0.017266095,0.846010793
BVMT,rh_inferiortemporal_area,MS,-0.007024159,0.937029792
BVMT,rh_insula_area,MS,-0.149590364,0.090642719
BVMT,rh_isthmuscingulate_area,MS,0.221098119,0.011802563
BVMT,rh_lateraloccipital_area,MS,0.023054648,0.795375816
BVMT,rh_lateralorbitofrontal_area,MS,0.222264872,0.011353619
BVMT,rh_lingual_area,MS,0.173436325,0.049343965
BVMT,rh_medialorbitofrontal_area,MS,0.403594511,2.11E-06
BVMT,rh_middletemporal_area,MS,0.110967263,0.21058851
BVMT,rh_paracentral_area,MS,-0.014777911,0.867983685
BVMT,rh_parahippocampal_area,MS,0.105723628,0.233086014
BVMT,rh_parsopercularis_area,MS,0.204535814,0.020066289
BVMT,rh_parsorbitalis_area,MS,0.110501582,0.212521294
BVMT,rh_parstriangularis_area,MS,0.172206206,0.051003145
BVMT,rh_pericalcarine_area,MS,0.157887151,0.07393343
BVMT,rh_postcentral_area,MS,-0.007435768,0.933348061
BVMT,rh_posteriorcingulate_area,MS,0.024503047,0.782829432
BVMT,rh_precentral_area,MS,-0.058068134,0.513331094
BVMT,rh_precuneus_area,MS,0.149536249,0.090760815
BVMT,rh_rostralanteriorcingulate_area,MS,0.031369205,0.724159894
BVMT,rh_rostralmiddlefrontal_area,MS,0.135154046,0.126728814
BVMT,rh_superiorfrontal_area,MS,-0.001879081,0.983138332
BVMT,rh_superiorparietal_area,MS,0.024149238,0.785889199
BVMT,rh_superiortemporal_area,MS,0.064968381,0.464479916
BVMT,rh_supramarginal_area,MS,0.064110967,0.470407504
BVMT,rh_temporalpole_area,MS,0.059026712,0.506390271
BVMT,rh_transversetemporal_area,MS,0.066449709,0.454336461
BVMT,lh_bankssts_volume,MS,0.06333058,0.475838265
BVMT,lh_caudalanteriorcingulate_volume,MS,-0.107785585,0.224046328
BVMT,lh_caudalmiddlefrontal_volume,MS,-0.315709196,0.000267878
BVMT,lh_cuneus_volume,MS,0.045123023,0.611615058
BVMT,lh_entorhinal_volume,MS,-0.148780259,0.092423443
BVMT,lh_frontalpole_volume,MS,-0.195663182,0.026269713
BVMT,lh_fusiform_volume,MS,0.025346006,0.775552899
BVMT,lh_inferiorparietal_volume,MS,0.057965754,0.514075287
BVMT,lh_inferiortemporal_volume,MS,-0.045729147,0.606834494
BVMT,lh_insula_volume,MS,-0.024346721,0.78418094
BVMT,lh_isthmuscingulate_volume,MS,0.085757136,0.333886611
BVMT,lh_lateraloccipital_volume,MS,-0.260297865,0.002890288
BVMT,lh_lateralorbitofrontal_volume,MS,-0.306183244,0.00041734
BVMT,lh_lingual_volume,MS,0.030330434,0.73294324
BVMT,lh_medialorbitofrontal_volume,MS,-0.067506664,0.447175015
BVMT,lh_middletemporal_volume,MS,-0.099907093,0.25995278
BVMT,lh_paracentral_volume,MS,-0.390632828,4.72E-06
BVMT,lh_parahippocampal_volume,MS,0.071217121,0.422543121
BVMT,lh_parsopercularis_volume,MS,-0.036965487,0.677481072
BVMT,lh_parsorbitalis_volume,MS,-0.291859829,0.000790778
BVMT,lh_parstriangularis_volume,MS,-0.096511308,0.276581635
BVMT,lh_pericalcarine_volume,MS,-0.103733314,0.242051153
BVMT,lh_postcentral_volume,MS,-0.243297813,0.005464235
BVMT,lh_posteriorcingulate_volume,MS,-0.087521844,0.323997857
BVMT,lh_precentral_volume,MS,-0.303168973,0.000478723
BVMT,lh_precuneus_volume,MS,-0.137236414,0.120929953
BVMT,lh_rostralanteriorcingulate_volume,MS,-0.096405121,0.277112919
BVMT,lh_rostralmiddlefrontal_volume,MS,-0.243672934,0.005390396
BVMT,lh_superiorfrontal_volume,MS,-0.262808276,0.002621503
BVMT,lh_superiorparietal_volume,MS,0.316255815,0.000261031
BVMT,lh_superiortemporal_volume,MS,-0.039110258,0.659899498
BVMT,lh_supramarginal_volume,MS,0.077660473,0.381688081
BVMT,lh_temporalpole_volume,MS,-0.102469621,0.247866201
BVMT,lh_transversetemporal_volume,MS,-0.00807232,0.927657067
BVMT,rh_bankssts_volume,MS,0.051327673,0.56348221
BVMT,rh_caudalanteriorcingulate_volume,MS,0.001151066,0.989670599
BVMT,rh_caudalmiddlefrontal_volume,MS,-0.128472768,0.146783303
BVMT,rh_cuneus_volume,MS,-0.209655325,0.01709701
BVMT,rh_entorhinal_volume,MS,-0.41197087,1.23E-06
BVMT,rh_frontalpole_volume,MS,-0.134514198,0.128552923
BVMT,rh_fusiform_volume,MS,0.093909649,0.289796459
BVMT,rh_inferiorparietal_volume,MS,0.072491213,0.414269773
BVMT,rh_inferiortemporal_volume,MS,-0.036777964,0.679026729
BVMT,rh_insula_volume,MS,-0.107294516,0.226176384
BVMT,rh_isthmuscingulate_volume,MS,0.205231889,0.019638103
BVMT,rh_lateraloccipital_volume,MS,-0.030390885,0.732431133
BVMT,rh_lateralorbitofrontal_volume,MS,-0.181720399,0.039298181
BVMT,rh_lingual_volume,MS,-0.029993553,0.735799236
BVMT,rh_medialorbitofrontal_volume,MS,0.00020939,0.998120932
BVMT,rh_middletemporal_volume,MS,-0.052273835,0.556303952
BVMT,rh_paracentral_volume,MS,-0.386231595,6.16E-06
BVMT,rh_parahippocampal_volume,MS,0.089776265,0.311642129
BVMT,rh_parsopercularis_volume,MS,-0.06596547,0.45763866
BVMT,rh_parsorbitalis_volume,MS,-0.171512242,0.051959353
BVMT,rh_parstriangularis_volume,MS,0.078338419,0.377533384
BVMT,rh_pericalcarine_volume,MS,-0.060975757,0.492429556
BVMT,rh_postcentral_volume,MS,-0.25875313,0.00306779
BVMT,rh_posteriorcingulate_volume,MS,-0.034936576,0.694274417
BVMT,rh_precentral_volume,MS,-0.278764174,0.001379076
BVMT,rh_precuneus_volume,MS,0.121479449,0.1702514
BVMT,rh_rostralanteriorcingulate_volume,MS,-0.002217857,0.980098948
BVMT,rh_rostralmiddlefrontal_volume,MS,-0.081191943,0.360349815
BVMT,rh_superiorfrontal_volume,MS,-0.213765784,0.014996349
BVMT,rh_superiorparietal_volume,MS,-0.173005679,0.049919654
BVMT,rh_superiortemporal_volume,MS,-0.102781212,0.246423476
BVMT,rh_supramarginal_volume,MS,0.021848255,0.805866105
BVMT,rh_temporalpole_volume,MS,-0.000456849,0.995900244
BVMT,rh_transversetemporal_volume,MS,-0.079647851,0.369587066
BVMT,Brainstem,MS,0.084074412,0.343493164
BVMT,cerebellum_total,MS,-0.171050524,0.052603725
BVMT,GMV,MS,-0.188285246,0.032610607
BVMT,mean_thickness,MS,-0.274327336,0.001655114
BVMT,sGMV,MS,0.080124394,0.366720841
BVMT,TCV,MS,-0.203977144,0.020415753
BVMT,total_surface_arrea,MS,0.056941744,0.521549116
BVMT,CSF,MS,-0.131334633,0.137917783
BVMT,WMV,MS,0.12029956,0.174470527
BVMT,lh.accumbens.area.volume,NMOSD,-0.327436539,8.64E-06
BVMT,lh.amygdala.volume,NMOSD,-0.293115077,7.52E-05
BVMT,lh.caudate.volume,NMOSD,0.118801927,0.115270043
BVMT,lh.hippocampus.volume,NMOSD,-0.192761994,0.01015474
BVMT,lh.pallidum.volume,NMOSD,-0.268810418,0.000297152
BVMT,lh.putamen.volume,NMOSD,0.037436101,0.6208122
BVMT,lh.thalamus.volume,NMOSD,0.297303711,5.85E-05
BVMT,lh.ventraldc.volume,NMOSD,-0.24802116,0.000873181
BVMT,rh.accumbens.area.volume,NMOSD,-0.169479823,0.024124153
BVMT,rh.amygdala.volume,NMOSD,-0.20504388,0.00618603
BVMT,rh.caudate.volume,NMOSD,-0.028432634,0.707164154
BVMT,rh.hippocampus.volume,NMOSD,-0.162985929,0.030193844
BVMT,rh.pallidum.volume,NMOSD,-0.214577637,0.0041304
BVMT,rh.putamen.volume,NMOSD,0.140130785,0.062843167
BVMT,rh.thalamus.volume,NMOSD,0.340389283,3.56E-06
BVMT,rh.ventraldc.volume,NMOSD,-0.201100363,0.007275008
BVMT,lh_bankssts_thickness,NMOSD,-0.135910871,0.071271432
BVMT,lh_caudalanteriorcingulate_thickness,NMOSD,-0.194034485,0.009658745
BVMT,lh_caudalmiddlefrontal_thickness,NMOSD,-0.341047277,3.40E-06
BVMT,lh_cuneus_thickness,NMOSD,0.095295516,0.207051341
BVMT,lh_entorhinal_thickness,NMOSD,-0.288461354,9.88E-05
BVMT,lh_frontalpole_thickness,NMOSD,-0.345325424,2.51E-06
BVMT,lh_fusiform_thickness,NMOSD,-0.374808544,2.75E-07
BVMT,lh_inferiorparietal_thickness,NMOSD,-0.142186478,0.059043622
BVMT,lh_inferiortemporal_thickness,NMOSD,-0.372499203,3.30E-07
BVMT,lh_insula_thickness,NMOSD,0.136818879,0.069384332
BVMT,lh_isthmuscingulate_thickness,NMOSD,-0.102043386,0.176531875
BVMT,lh_lateraloccipital_thickness,NMOSD,-0.37420114,2.89E-07
BVMT,lh_lateralorbitofrontal_thickness,NMOSD,-0.331530629,6.56E-06
BVMT,lh_lingual_thickness,NMOSD,-0.413546846,1.06E-08
BVMT,lh_medialorbitofrontal_thickness,NMOSD,-0.003113965,0.96718813
BVMT,lh_middletemporal_thickness,NMOSD,-0.400227528,3.40E-08
BVMT,lh_paracentral_thickness,NMOSD,0.241530308,0.001200882
BVMT,lh_parahippocampal_thickness,NMOSD,-0.290338042,8.85E-05
BVMT,lh_parsopercularis_thickness,NMOSD,-0.3445428,2.65E-06
BVMT,lh_parsorbitalis_thickness,NMOSD,-0.402808731,2.72E-08
BVMT,lh_parstriangularis_thickness,NMOSD,-0.399335471,3.67E-08
BVMT,lh_pericalcarine_thickness,NMOSD,-0.014822492,0.844755763
BVMT,lh_postcentral_thickness,NMOSD,0.157958458,0.035745388
BVMT,lh_posteriorcingulate_thickness,NMOSD,-0.11213732,0.137276295
BVMT,lh_precentral_thickness,NMOSD,-0.292697489,7.70E-05
BVMT,lh_precuneus_thickness,NMOSD,-0.264842469,0.000367534
BVMT,lh_rostralanteriorcingulate_thickness,NMOSD,-0.357724677,1.02E-06
BVMT,lh_rostralmiddlefrontal_thickness,NMOSD,-0.3786364,2.03E-07
BVMT,lh_superiorfrontal_thickness,NMOSD,-0.380665697,1.73E-07
BVMT,lh_superiorparietal_thickness,NMOSD,0.24928963,0.000819657
BVMT,lh_superiortemporal_thickness,NMOSD,-0.325088044,1.01E-05
BVMT,lh_supramarginal_thickness,NMOSD,-0.293989451,7.14E-05
BVMT,lh_temporalpole_thickness,NMOSD,-0.29883035,5.34E-05
BVMT,lh_transversetemporal_thickness,NMOSD,0.154711799,0.039770983
BVMT,rh_bankssts_thickness,NMOSD,-0.080825106,0.284871427
BVMT,rh_caudalanteriorcingulate_thickness,NMOSD,-0.301342134,4.58E-05
BVMT,rh_caudalmiddlefrontal_thickness,NMOSD,-0.300976009,4.69E-05
BVMT,rh_cuneus_thickness,NMOSD,-0.45279516,2.49E-10
BVMT,rh_entorhinal_thickness,NMOSD,-0.362678823,7.02E-07
BVMT,rh_frontalpole_thickness,NMOSD,-0.283577444,0.000130857
BVMT,rh_fusiform_thickness,NMOSD,0.024331934,0.74785474
BVMT,rh_inferiorparietal_thickness,NMOSD,-0.21522558,0.004016079
BVMT,rh_inferiortemporal_thickness,NMOSD,-0.370094955,3.98E-07
BVMT,rh_insula_thickness,NMOSD,0.117669139,0.118802864
BVMT,rh_isthmuscingulate_thickness,NMOSD,-0.039540472,0.601302065
BVMT,rh_lateraloccipital_thickness,NMOSD,-0.424916723,3.75E-09
BVMT,rh_lateralorbitofrontal_thickness,NMOSD,-0.282415989,0.000139811
BVMT,rh_lingual_thickness,NMOSD,-0.455922871,1.81E-10
BVMT,rh_medialorbitofrontal_thickness,NMOSD,-0.300914961,4.71E-05
BVMT,rh_middletemporal_thickness,NMOSD,-0.289143937,9.49E-05
BVMT,rh_paracentral_thickness,NMOSD,-0.304536239,3.77E-05
BVMT,rh_parahippocampal_thickness,NMOSD,-0.34797024,2.08E-06
BVMT,rh_parsopercularis_thickness,NMOSD,-0.281686735,0.000145722
BVMT,rh_parsorbitalis_thickness,NMOSD,-0.391786981,6.94E-08
BVMT,rh_parstriangularis_thickness,NMOSD,-0.385394362,1.18E-07
BVMT,rh_pericalcarine_thickness,NMOSD,0.02449268,0.74624564
BVMT,rh_postcentral_thickness,NMOSD,-0.405834097,2.09E-08
BVMT,rh_posteriorcingulate_thickness,NMOSD,-0.030423269,0.687698319
BVMT,rh_precentral_thickness,NMOSD,-0.233136134,0.001791117
BVMT,rh_precuneus_thickness,NMOSD,-0.295666117,6.46E-05
BVMT,rh_rostralanteriorcingulate_thickness,NMOSD,-0.382133473,1.53E-07
BVMT,rh_rostralmiddlefrontal_thickness,NMOSD,-0.296486295,6.15E-05
BVMT,rh_superiorfrontal_thickness,NMOSD,-0.267402783,0.000320547
BVMT,rh_superiorparietal_thickness,NMOSD,-0.307730111,3.09E-05
BVMT,rh_superiortemporal_thickness,NMOSD,-0.227685724,0.002304977
BVMT,rh_supramarginal_thickness,NMOSD,-0.331215564,6.70E-06
BVMT,rh_temporalpole_thickness,NMOSD,-0.278281261,0.000176542
BVMT,rh_transversetemporal_thickness,NMOSD,-0.291580257,8.23E-05
BVMT,lh_bankssts_area,NMOSD,0.117387102,0.119695404
BVMT,lh_caudalanteriorcingulate_area,NMOSD,-0.111970703,0.13786498
BVMT,lh_caudalmiddlefrontal_area,NMOSD,-0.008496988,0.910628238
BVMT,lh_cuneus_area,NMOSD,-0.008171753,0.914035664
BVMT,lh_entorhinal_area,NMOSD,0.103860484,0.168912319
BVMT,lh_frontalpole_area,NMOSD,0.021646496,0.774892703
BVMT,lh_fusiform_area,NMOSD,-0.032906659,0.663699948
BVMT,lh_inferiorparietal_area,NMOSD,-0.054966106,0.467443564
BVMT,lh_inferiortemporal_area,NMOSD,-0.073119287,0.333448156
BVMT,lh_insula_area,NMOSD,0.154501541,0.040044338
BVMT,lh_isthmuscingulate_area,NMOSD,0.015787648,0.834787207
BVMT,lh_lateraloccipital_area,NMOSD,0.066198555,0.381337148
BVMT,lh_lateralorbitofrontal_area,NMOSD,0.142359124,0.058733315
BVMT,lh_lingual_area,NMOSD,0.190011377,0.011304357
BVMT,lh_medialorbitofrontal_area,NMOSD,0.268807525,0.000297198
BVMT,lh_middletemporal_area,NMOSD,0.012821347,0.865501442
BVMT,lh_paracentral_area,NMOSD,0.22875065,0.002195127
BVMT,lh_parahippocampal_area,NMOSD,0.040785454,0.589890312
BVMT,lh_parsopercularis_area,NMOSD,-0.034712653,0.64645824
BVMT,lh_parsorbitalis_area,NMOSD,-0.05694057,0.451576911
BVMT,lh_parstriangularis_area,NMOSD,-0.012963914,0.864020244
BVMT,lh_pericalcarine_area,NMOSD,0.146524627,0.051644156
BVMT,lh_postcentral_area,NMOSD,-0.097287087,0.19767356
BVMT,lh_posteriorcingulate_area,NMOSD,0.066100721,0.382042792
BVMT,lh_precentral_area,NMOSD,-0.079093413,0.295351365
BVMT,lh_precuneus_area,NMOSD,0.039086216,0.605490321
BVMT,lh_rostralanteriorcingulate_area,NMOSD,0.033795655,0.655189979
BVMT,lh_rostralmiddlefrontal_area,NMOSD,-0.055950959,0.45949133
BVMT,lh_superiorfrontal_area,NMOSD,0.04795301,0.526199664
BVMT,lh_superiorparietal_area,NMOSD,0.132622038,0.078458414
BVMT,lh_superiortemporal_area,NMOSD,0.009651911,0.898541916
BVMT,lh_supramarginal_area,NMOSD,-0.049105614,0.516292732
BVMT,lh_temporalpole_area,NMOSD,0.116156004,0.123652463
BVMT,lh_transversetemporal_area,NMOSD,0.107107417,0.155910534
BVMT,rh_bankssts_area,NMOSD,-0.035143833,0.642369041
BVMT,rh_caudalanteriorcingulate_area,NMOSD,0.087022936,0.249424531
BVMT,rh_caudalmiddlefrontal_area,NMOSD,0.112125021,0.137319684
BVMT,rh_cuneus_area,NMOSD,0.221602485,0.003033864
BVMT,rh_entorhinal_area,NMOSD,-0.092023078,0.223148087
BVMT,rh_frontalpole_area,NMOSD,0.108222648,0.151623052
BVMT,rh_fusiform_area,NMOSD,0.027735124,0.71403084
BVMT,rh_inferiorparietal_area,NMOSD,0.006559968,0.930943939
BVMT,rh_inferiortemporal_area,NMOSD,-0.012388941,0.869996752
BVMT,rh_insula_area,NMOSD,-0.156559816,0.037435245
BVMT,rh_isthmuscingulate_area,NMOSD,0.123799448,0.100652915
BVMT,rh_lateraloccipital_area,NMOSD,0.008769429,0.907775177
BVMT,rh_lateralorbitofrontal_area,NMOSD,0.180835534,0.016009145
BVMT,rh_lingual_area,NMOSD,0.053665685,0.478058736
BVMT,rh_medialorbitofrontal_area,NMOSD,0.42498275,3.73E-09
BVMT,rh_middletemporal_area,NMOSD,-0.021759148,0.773752776
BVMT,rh_paracentral_area,NMOSD,-0.077391397,0.305898121
BVMT,rh_parahippocampal_area,NMOSD,-0.15354776,0.041304258
BVMT,rh_parsopercularis_area,NMOSD,-0.033948857,0.653727877
BVMT,rh_parsorbitalis_area,NMOSD,-0.024653173,0.744640159
BVMT,rh_parstriangularis_area,NMOSD,-0.124518129,0.098677015
BVMT,rh_pericalcarine_area,NMOSD,0.066855054,0.376622588
BVMT,rh_postcentral_area,NMOSD,-0.025731479,0.733882246
BVMT,rh_posteriorcingulate_area,NMOSD,0.099674368,0.186843285
BVMT,rh_precentral_area,NMOSD,-0.04679149,0.536279745
BVMT,rh_precuneus_area,NMOSD,0.093261936,0.21695294
BVMT,rh_rostralanteriorcingulate_area,NMOSD,-0.059614866,0.430576151
BVMT,rh_rostralmiddlefrontal_area,NMOSD,-0.028253727,0.708923188
BVMT,rh_superiorfrontal_area,NMOSD,-0.082579021,0.274514205
BVMT,rh_superiorparietal_area,NMOSD,0.155949052,0.038194052
BVMT,rh_superiortemporal_area,NMOSD,0.00092597,0.990240556
BVMT,rh_supramarginal_area,NMOSD,-0.096393012,0.201844688
BVMT,rh_temporalpole_area,NMOSD,0.106357532,0.158844321
BVMT,rh_transversetemporal_area,NMOSD,0.005722754,0.939739355
BVMT,lh_bankssts_volume,NMOSD,-0.080033287,0.289632045
BVMT,lh_caudalanteriorcingulate_volume,NMOSD,-0.119057587,0.114484162
BVMT,lh_caudalmiddlefrontal_volume,NMOSD,-0.310292102,2.63E-05
BVMT,lh_cuneus_volume,NMOSD,0.031134115,0.680795792
BVMT,lh_entorhinal_volume,NMOSD,-0.228682296,0.002202033
BVMT,lh_frontalpole_volume,NMOSD,-0.309817331,2.71E-05
BVMT,lh_fusiform_volume,NMOSD,-0.059919602,0.428219311
BVMT,lh_inferiorparietal_volume,NMOSD,-0.07024812,0.352828393
BVMT,lh_inferiortemporal_volume,NMOSD,-0.322603161,1.19E-05
BVMT,lh_insula_volume,NMOSD,-0.026252126,0.728706247
BVMT,lh_isthmuscingulate_volume,NMOSD,-0.00720684,0.924153849
BVMT,lh_lateraloccipital_volume,NMOSD,-0.327753089,8.46E-06
BVMT,lh_lateralorbitofrontal_volume,NMOSD,-0.369268458,4.24E-07
BVMT,lh_lingual_volume,NMOSD,0.09329368,0.216795826
BVMT,lh_medialorbitofrontal_volume,NMOSD,-0.317714236,1.64E-05
BVMT,lh_middletemporal_volume,NMOSD,-0.30399051,3.90E-05
BVMT,lh_paracentral_volume,NMOSD,-0.287588265,0.00010389
BVMT,lh_parahippocampal_volume,NMOSD,0.069503871,0.357965081
BVMT,lh_parsopercularis_volume,NMOSD,-0.115178401,0.12686623
BVMT,lh_parsorbitalis_volume,NMOSD,-0.393636077,5.95E-08
BVMT,lh_parstriangularis_volume,NMOSD,-0.088926197,0.239180685
BVMT,lh_pericalcarine_volume,NMOSD,-0.140092362,0.06291605
BVMT,lh_postcentral_volume,NMOSD,-0.374067167,2.92E-07
BVMT,lh_posteriorcingulate_volume,NMOSD,-0.025851457,0.732688409
BVMT,lh_precentral_volume,NMOSD,-0.348255657,2.03E-06
BVMT,lh_precuneus_volume,NMOSD,-0.225330787,0.002565822
BVMT,lh_rostralanteriorcingulate_volume,NMOSD,-0.026677697,0.72448453
BVMT,lh_rostralmiddlefrontal_volume,NMOSD,-0.327604072,8.54E-06
BVMT,lh_superiorfrontal_volume,NMOSD,-0.311444377,2.45E-05
BVMT,lh_superiorparietal_volume,NMOSD,0.34710138,2.21E-06
BVMT,lh_superiortemporal_volume,NMOSD,-0.100088073,0.185011499
BVMT,lh_supramarginal_volume,NMOSD,-0.1321551,0.079524628
BVMT,lh_temporalpole_volume,NMOSD,-0.193438639,0.009888265
BVMT,lh_transversetemporal_volume,NMOSD,0.073741207,0.329341705
BVMT,rh_bankssts_volume,NMOSD,-0.092807883,0.219209119
BVMT,rh_caudalanteriorcingulate_volume,NMOSD,0.028820572,0.703355219
BVMT,rh_caudalmiddlefrontal_volume,NMOSD,0.011649131,0.877697452
BVMT,rh_cuneus_volume,NMOSD,-0.26533287,0.000358067
BVMT,rh_entorhinal_volume,NMOSD,-0.396749438,4.58E-08
BVMT,rh_frontalpole_volume,NMOSD,-0.232617388,0.00183509
BVMT,rh_fusiform_volume,NMOSD,0.025065039,0.740525139
BVMT,rh_inferiorparietal_volume,NMOSD,-0.018005315,0.8119841
BVMT,rh_inferiortemporal_volume,NMOSD,-0.085298963,0.25896235
BVMT,rh_insula_volume,NMOSD,-0.106869513,0.156836841
BVMT,rh_isthmuscingulate_volume,NMOSD,0.033931962,0.653889048
BVMT,rh_lateraloccipital_volume,NMOSD,-0.059311545,0.432929446
BVMT,rh_lateralorbitofrontal_volume,NMOSD,-0.30844572,2.96E-05
BVMT,rh_lingual_volume,NMOSD,-0.093610173,0.215233817
BVMT,rh_medialorbitofrontal_volume,NMOSD,-0.062111822,0.411485322
BVMT,rh_middletemporal_volume,NMOSD,-0.265076466,0.000362989
BVMT,rh_paracentral_volume,NMOSD,-0.360260537,8.42E-07
BVMT,rh_parahippocampal_volume,NMOSD,-0.120435748,0.110319566
BVMT,rh_parsopercularis_volume,NMOSD,-0.259059938,0.000498091
BVMT,rh_parsorbitalis_volume,NMOSD,-0.350279662,1.76E-06
BVMT,rh_parstriangularis_volume,NMOSD,-0.18092543,0.01595582
BVMT,rh_pericalcarine_volume,NMOSD,-0.150333243,0.045798238
BVMT,rh_postcentral_volume,NMOSD,-0.292431733,7.83E-05
BVMT,rh_posteriorcingulate_volume,NMOSD,0.026716335,0.72410164
BVMT,rh_precentral_volume,NMOSD,-0.240137917,0.001284446
BVMT,rh_precuneus_volume,NMOSD,0.060892743,0.420743027
BVMT,rh_rostralanteriorcingulate_volume,NMOSD,-0.078416967,0.299513779
BVMT,rh_rostralmiddlefrontal_volume,NMOSD,-0.257923244,0.000528334
BVMT,rh_superiorfrontal_volume,NMOSD,-0.363572228,6.56E-07
BVMT,rh_superiorparietal_volume,NMOSD,-0.184298276,0.014063828
BVMT,rh_superiortemporal_volume,NMOSD,-0.267252691,0.000323139
BVMT,rh_supramarginal_volume,NMOSD,-0.185845807,0.013263531
BVMT,rh_temporalpole_volume,NMOSD,0.026354395,0.727690976
BVMT,rh_transversetemporal_volume,NMOSD,-0.298841049,5.34E-05
BVMT,Brainstem,NMOSD,-0.105418303,0.162577069
BVMT,cerebellum_total,NMOSD,-0.215538878,0.00396183
BVMT,GMV,NMOSD,-0.290634126,8.70E-05
BVMT,mean_thickness,NMOSD,-0.341353073,3.32E-06
BVMT,sGMV,NMOSD,-0.007565715,0.920389138
BVMT,TCV,NMOSD,-0.304205702,3.85E-05
BVMT,total_surface_arrea,NMOSD,-0.014843569,0.844537799
BVMT,CSF,NMOSD,0.007247725,0.923724861
BVMT,WMV,NMOSD,0.049194514,0.515532618
CVLT,lh.accumbens.area.volume,HC,-0.020828086,0.887041973
CVLT,lh.amygdala.volume,HC,-0.049546379,0.735303636
CVLT,lh.caudate.volume,HC,-0.0658449,0.653068101
CVLT,lh.hippocampus.volume,HC,-0.173201485,0.233994556
CVLT,lh.pallidum.volume,HC,0.222032057,0.125199167
CVLT,lh.putamen.volume,HC,-0.204235889,0.159240222
CVLT,lh.thalamus.volume,HC,0.056625879,0.699156902
CVLT,lh.ventraldc.volume,HC,0.231452532,0.109564122
CVLT,rh.accumbens.area.volume,HC,0.070810889,0.628749357
CVLT,rh.amygdala.volume,HC,0.013805295,0.924992564
CVLT,rh.caudate.volume,HC,-0.152246703,0.296338284
