Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,MCI,0.391724742,-0.084277391,-0.276966142,0.108513498,0.903816906,0.78833198,0.913524096
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,AD,0.245146246,-0.07626967,-0.204835467,0.052337173,0.894782846,0.822884942,0.914767311
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,PD,0.000604076,-0.13376719,-0.210189274,-0.057319754,0.906282211,0.860178327,0.928233672
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,CSVD,0.871152211,0.010230097,-0.113362061,0.13381716,0.942258714,0.867718907,0.955581825
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,MS,0.458440244,0.044563079,-0.073224457,0.162330496,0.948419529,0.878799365,0.9533758
rh.aparc.area.table_rh_parsorbitalis_area_loop_our_model.rds,rh_parsorbitalis_area,NMOSD,0.151272963,0.106927621,-0.039098539,0.252879627,0.93962298,0.840080324,0.942687682
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,MCI,0.295414733,-0.10297824,-0.295698001,0.089866293,0.888758595,0.776171101,0.916990008
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,AD,0.845234867,-0.012805428,-0.141342798,0.115738853,0.877698483,0.820462093,0.905111378
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,PD,0.000399971,-0.13808016,-0.214507425,-0.06162674,0.917728722,0.87567499,0.938611179
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,CSVD,0.200682009,0.080741024,-0.042918297,0.204360173,0.950983982,0.874469699,0.956305742
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,MS,0.081564827,0.104742777,-0.013124531,0.222562844,0.910386859,0.85466343,0.930488374
rh.aparc.area.table_rh_parstriangularis_area_loop_our_model.rds,rh_parstriangularis_area,NMOSD,0.207004129,0.094006723,-0.051991229,0.239939478,0.90661531,0.832975631,0.929398713
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,MCI,0.834040967,0.020607913,-0.172063669,0.213254519,0.919339295,0.809512784,0.928810856
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,AD,0.779860144,-0.018335742,-0.146873006,0.110211416,0.920461128,0.850625847,0.948748543
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,PD,0.200720617,0.049854769,-0.026511187,0.12621126,0.950574411,0.902293118,0.960971855
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,CSVD,0.661058982,0.027655503,-0.095946099,0.151243321,0.957831294,0.894844889,0.968447593
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,MS,0.113430196,0.095186381,-0.02266469,0.212994489,0.932941101,0.862036164,0.94845932
rh.aparc.area.table_rh_pericalcarine_area_loop_our_model.rds,rh_pericalcarine_area,NMOSD,0.00088746,0.248449647,0.101916299,0.394811717,0.900075249,0.834553454,0.922394407
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,MCI,0.694918205,0.038577127,-0.154118203,0.231225688,0.87874667,0.763751017,0.915660035
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,AD,1.22E-06,-0.320333338,-0.449610875,-0.190885328,0.887799969,0.8318919,0.912903518
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,PD,0.379612685,-0.03423155,-0.110583251,0.042126644,0.952057163,0.907016918,0.958375885
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,CSVD,0.716755343,-0.022883317,-0.146470452,0.100715232,0.96221763,0.891989766,0.964851242
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,MS,0.243733389,-0.070077843,-0.18786105,0.047736979,0.91313406,0.842843515,0.926066425
rh.aparc.area.table_rh_postcentral_area_loop_our_model.rds,rh_postcentral_area,NMOSD,0.732775403,-0.025423717,-0.171305443,0.120475629,0.927482322,0.839870185,0.941051621
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,MCI,0.086050478,0.169138611,-0.023963227,0.362035918,0.857215763,0.739877878,0.902407558
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,AD,1.98E-05,0.281317643,0.152067645,0.410417518,0.883163553,0.800995135,0.896561314
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,PD,0.00122244,-0.126099959,-0.202513245,-0.049662759,0.884747514,0.849536895,0.905796897
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,CSVD,0.133622996,0.09465951,-0.029022128,0.218294107,0.921234579,0.849455669,0.943866631
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,MS,0.010212445,0.154594783,0.036621043,0.272498829,0.927345617,0.864004795,0.930239499
rh.aparc.area.table_rh_posteriorcingulate_area_loop_our_model.rds,rh_posteriorcingulate_area,NMOSD,0.018530061,0.175676283,0.029449095,0.321781952,0.930516938,0.849572579,0.942833433
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,MCI,0.575809762,0.055041249,-0.137682735,0.247698424,0.851372517,0.751455502,0.906301111
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,AD,1.19E-06,-0.320687278,-0.449966534,-0.191237346,0.882861058,0.804707084,0.923756339
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,PD,0.000920576,-0.129231858,-0.205648683,-0.052790548,0.919779208,0.880569425,0.93678305
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,CSVD,0.31399955,-0.063521416,-0.187125614,0.060114411,0.935010097,0.859664273,0.942772763
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,MS,0.004099603,-0.172826151,-0.290770034,-0.054804447,0.912568241,0.843305808,0.933073803
rh.aparc.area.table_rh_precentral_area_loop_our_model.rds,rh_precentral_area,NMOSD,0.670709327,-0.031659706,-0.177542502,0.114245068,0.9190623,0.840333149,0.937582489
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,MCI,0.113854779,0.155744585,-0.037296668,0.348597416,0.900366069,0.797277454,0.928358171
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,AD,0.080170041,0.114875556,-0.013801026,0.243490337,0.806000521,0.741273707,0.849706233
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,PD,0.683813534,-0.015866539,-0.092215742,0.060485511,0.948991486,0.902970931,0.954625479
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,CSVD,0.544268979,0.038248706,-0.085360936,0.161839301,0.967573653,0.891959162,0.96071618
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,MS,0.000114676,-0.232593431,-0.350702134,-0.114380234,0.901945939,0.84335531,0.927645943
rh.aparc.area.table_rh_precuneus_area_loop_our_model.rds,rh_precuneus_area,NMOSD,0.46717326,0.054147419,-0.091782786,0.200040046,0.909655657,0.829952522,0.931420294
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,MCI,0.108924294,0.15791298,-0.035137786,0.350772705,0.921192589,0.811543216,0.936028382
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,AD,0.606638279,-0.03377854,-0.162318135,0.094779233,0.921038621,0.853921056,0.936766463
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,PD,1.16E-09,-0.237913361,-0.314510105,-0.161271768,0.877810426,0.834756629,0.908400861
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,CSVD,0.420632595,0.050801915,-0.072819481,0.174398039,0.927438708,0.854037586,0.94055733
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,MS,0.085715148,0.103343805,-0.01452106,0.221162037,0.929255009,0.857636517,0.939857178
rh.aparc.area.table_rh_rostralanteriorcingulate_area_loop_our_model.rds,rh_rostralanteriorcingulate_area,NMOSD,0.058199203,-0.141214193,-0.287232051,0.004901497,0.904460016,0.83030958,0.932704919
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,MCI,0.304177416,-0.101125491,-0.29384178,0.091713327,0.849307054,0.746002039,0.89416142
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,AD,0.707502909,0.024614927,-0.103936091,0.153152672,0.867668742,0.789262131,0.898036761
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,PD,0.143091819,-0.057060937,-0.133420424,0.019309379,0.935930418,0.888211047,0.937626081
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,CSVD,0.028921506,0.137949009,0.014178768,0.261650668,0.899602418,0.833711397,0.925632308
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,MS,0.428672982,0.047571982,-0.0702182,0.165340712,0.923690392,0.854232858,0.946523863
rh.aparc.area.table_rh_rostralmiddlefrontal_area_loop_our_model.rds,rh_rostralmiddlefrontal_area,NMOSD,0.104897006,0.120848932,-0.025210984,0.266825058,0.908776471,0.821937122,0.930342065
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,MCI,0.172577789,-0.134303809,-0.327094436,0.058649391,0.926153333,0.813211863,0.923779889
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,AD,0.588592566,0.035484447,-0.093074753,0.164024531,0.916065695,0.840521953,0.930805608
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,PD,7.87E-09,-0.225551997,-0.302122595,-0.148938837,0.887670587,0.845877516,0.909050512
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,CSVD,0.990112182,-0.000781647,-0.124370275,0.122807308,0.913058363,0.846791369,0.944491934
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,MS,0.019994109,-0.139986229,-0.257861856,-0.022047465,0.91574174,0.841812023,0.936829318
rh.aparc.area.table_rh_superiorfrontal_area_loop_our_model.rds,rh_superiorfrontal_area,NMOSD,0.01755613,0.177173892,0.03094134,0.323283852,0.909381197,0.825351569,0.936582925
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,MCI,0.016911288,0.235748648,0.042281742,0.428931397,0.871226585,0.763616974,0.920271618
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,AD,0.185871232,-0.086823012,-0.2153998,0.04180051,0.934823142,0.867426905,0.94880193
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,PD,0.152658374,0.055728961,-0.020640511,0.132087853,0.94584789,0.901382592,0.952701652
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,CSVD,0.003855759,0.182641754,0.058749813,0.306443106,0.924869875,0.85157858,0.945073466
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,MS,0.054730987,-0.115544544,-0.233379672,0.002342725,0.909724095,0.847463766,0.93365855
rh.aparc.area.table_rh_superiorparietal_area_loop_our_model.rds,rh_superiorparietal_area,NMOSD,0.046862896,0.148191664,0.002055164,0.294225557,0.935517332,0.858369541,0.951459257
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,MCI,0.531122097,0.061613391,-0.131123827,0.25427585,0.866096082,0.77750646,0.900998936
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,AD,0.000477673,-0.229895523,-0.358798177,-0.100869787,0.870136854,0.800609091,0.896582088
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,PD,0.054289395,-0.075002153,-0.151371227,0.001381182,0.922808354,0.878422549,0.931882766
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,CSVD,0.395969757,-0.053548026,-0.177145677,0.070076258,0.933683005,0.867008212,0.939850714
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,MS,0.001360976,0.192928556,0.074848262,0.310921996,0.906939806,0.844664918,0.934693574
rh.aparc.area.table_rh_superiortemporal_area_loop_our_model.rds,rh_superiortemporal_area,NMOSD,0.924376925,-0.007067724,-0.152950351,0.138819807,0.95719976,0.867626261,0.954288285
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,MCI,0.002603218,0.297790944,0.103888885,0.491335452,0.848401069,0.733966902,0.889972551
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,AD,0.139727709,0.096935807,-0.031705436,0.225524836,0.890770711,0.826388328,0.914216078
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,PD,0.453053945,0.029233175,-0.047123045,0.10558384,0.966733288,0.9201467,0.965723953
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,CSVD,0.180353092,0.084533867,-0.039131219,0.208156916,0.950093338,0.887265574,0.962931223
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,MS,0.83230669,0.012725474,-0.105041429,0.1304866,0.951602027,0.884219558,0.961219268
rh.aparc.area.table_rh_supramarginal_area_loop_our_model.rds,rh_supramarginal_area,NMOSD,0.917935211,0.007671821,-0.138215982,0.153554277,0.913882139,0.840230024,0.940256164
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,MCI,0.003653452,-0.28735289,-0.480830114,-0.093530433,0.871111632,0.781812814,0.920281935
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,AD,0.001062909,-0.215352413,-0.344206953,-0.086382449,0.904650002,0.832569724,0.926979698
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,PD,1.39E-17,-0.334845263,-0.411696771,-0.257931022,0.84465425,0.801106503,0.872837223
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,CSVD,9.76E-09,-0.364693514,-0.489217789,-0.239990454,0.86363306,0.794399029,0.898936592
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,MS,0.398186368,-0.050782674,-0.168553179,0.067010564,0.918824955,0.836115336,0.926118168
rh.aparc.area.table_rh_temporalpole_area_loop_our_model.rds,rh_temporalpole_area,NMOSD,0.000212636,-0.277075794,-0.423565112,-0.130395844,0.896042245,0.815062447,0.924581804
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,MCI,0.018848374,0.231762691,0.038320609,0.424925364,0.873534294,0.780693167,0.927489472
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,AD,0.044571622,-0.131913005,-0.260557021,-0.003198077,0.947961186,0.871280729,0.951401555
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,PD,0.014803963,0.095000051,0.018598611,0.171383477,0.938909323,0.900599333,0.952068731
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,CSVD,0.776268106,0.017924623,-0.105671107,0.141511388,0.951929444,0.877678376,0.951988035
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,MS,0.198596503,0.077288185,-0.040536124,0.195077587,0.93794815,0.870432745,0.953327393
rh.aparc.area.table_rh_transversetemporal_area_loop_our_model.rds,rh_transversetemporal_area,NMOSD,0.000303881,0.270164134,0.123520953,0.416621382,0.859590148,0.794922785,0.904081393
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,MCI,0.671158608,0.041761719,-0.150938639,0.234411411,0.850331677,0.736742924,0.880436414
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,AD,1.12E-07,0.356621966,0.224823379,0.48822496,0.698675857,0.634032315,0.737253901
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,PD,0.418698496,0.032667843,-0.046502972,0.111831987,0.916877151,0.873595699,0.941112137
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,CSVD,0.782704214,0.017660952,-0.107819862,0.143132706,0.897293962,0.829433467,0.924266048
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,MS,0.004554325,0.185511116,0.05733271,0.313591058,0.894596717,0.821298279,0.915690462
rh.aparc.thickness.table_rh_bankssts_thickness_loop_our_model.rds,rh_bankssts_thickness,NMOSD,0.93117928,-0.006597002,-0.156258542,0.143069346,0.9430094,0.846760098,0.936973279
rh.aparc.thickness.table_rh_caudalanteriorcingulate_thickness_loop_our_model.rds,rh_caudalanteriorcingulate_thickness,MCI,0.002384943,0.30044026,0.103041137,0.49400232,0.844046503,0.75271394,0.901962858
rh.aparc.thickness.table_rh_caudalanteriorcingulate_thickness_loop_our_model.rds,rh_caudalanteriorcingulate_thickness,AD,0.303491293,-0.068637692,-0.199321405,0.062084221,0.889827978,0.821379268,0.913943023
rh.aparc.thickness.table_rh_caudalanteriorcingulate_thickness_loop_our_model.rds,rh_caudalanteriorcingulate_thickness,PD,1.42E-10,0.260152092,0.180629172,0.33962233,0.885225167,0.837636882,0.911675628
rh.aparc.thickness.table_rh_caudalanteriorcingulate_thickness_loop_our_model.rds,rh_caudalanteriorcingulate_thickness,CSVD,3.98E-08,0.354400933,0.227854606,0.480768034,0.80431828,0.731834093,0.84117609
rh.aparc.thickness.table_rh_caudalanteriorcingulate_thickness_loop_our_model.rds,rh_caudalanteriorcingulate_thickness,MS,0.007843497,-0.17381039,-0.301859799,-0.045668657,0.91603175,0.848028753,0.928606131
rh.aparc.thickness.table_rh_caudalanteriorcingulate_thickness_loop_our_model.rds,rh_caudalanteriorcingulate_thickness,NMOSD,0.131878975,-0.115192394,-0.264938305,0.034637585,0.891621062,0.81505319,0.910857878
rh.aparc.thickness.table_rh_caudalmiddlefrontal_thickness_loop_our_model.rds,rh_caudalmiddlefrontal_thickness,MCI,0.85255013,0.018281068,-0.174388025,0.210927956,0.870734323,0.763967177,0.920500865
rh.aparc.thickness.table_rh_caudalmiddlefrontal_thickness_loop_our_model.rds,rh_caudalmiddlefrontal_thickness,AD,0.023525594,0.151244034,0.020350669,0.282053415,0.727986122,0.66638466,0.756337624
rh.aparc.thickness.table_rh_caudalmiddlefrontal_thickness_loop_our_model.rds,rh_caudalmiddlefrontal_thickness,PD,0.00059789,-0.138821241,-0.218064669,-0.059549556,0.885895479,0.847655571,0.905326349
rh.aparc.thickness.table_rh_caudalmiddlefrontal_thickness_loop_our_model.rds,rh_caudalmiddlefrontal_thickness,CSVD,0.00641364,0.17488294,0.049124371,0.300552092,0.810107932,0.746797497,0.841253444
